Obstacle_Designator    ,AIXM_NAME,ObstacleType(AIXM),Latitude(N),Longitude(E),Elevation at Top (FT),Height (FT),Lighting,Color of Lighting,Group
LTAU_272,BUILDING,BUILDING,384829.896N,0352718.862E,3819.7,34.4,NO INFO,,NO
LTAU_273,BUILDING,BUILDING,384829.382N,0352718.844E,3817.5,34.4,NO INFO,,NO
LTAU_274,BUILDING,BUILDING,384831.592N,0352722.095E,3833.1,34.4,NO INFO,,NO
LTAU_275,BUILDING,BUILDING,384829.092N,0352721.598E,3843.5,54.1,NO INFO,,NO
LTAU_276,BUILDING,BUILDING,384828.642N,0352721.550E,3833.7,44.3,NO INFO,,NO
LTAU_277,BUILDING,BUILDING,384828.617N,0352720.298E,3833.7,44.3,NO INFO,,NO
LTAU_278,BUILDING,BUILDING,384827.581N,0352721.217E,3835.3,44.3,NO INFO,,NO
LTAU_279,BUILDING,BUILDING,384832.027N,0352724.068E,3851.9,44.3,NO INFO,,NO
LTAU_280,BUILDING,BUILDING,384831.804N,0352725.459E,3854.7,44.3,NO INFO,,NO
LTAU_281,BUILDING,BUILDING,384830.261N,0352725.406E,3850.1,44.3,NO INFO,,NO
LTAU_282,BUILDING,BUILDING,384828.184N,0352723.146E,3838.8,44.3,NO INFO,,NO
LTAU_283,BUILDING,BUILDING,384829.298N,0352723.431E,3839.3,44.3,NO INFO,,NO
LTAU_284,BUILDING,BUILDING,384830.375N,0352723.649E,3844.0,44.3,NO INFO,,NO
LTAU_285,BUILDING,BUILDING,384828.128N,0352724.608E,3852.5,54.1,NO INFO,,NO
LTAU_286,BUILDING,BUILDING,384831.090N,0352726.964E,3870.2,54.1,NO INFO,,NO
LTAU_287,BUILDING,BUILDING,384823.170N,0352745.255E,3862.7,34.4,NO INFO,,NO
LTAU_288,BUILDING,BUILDING,384834.570N,0352738.787E,3920.3,34.4,NO INFO,,NO
LTAU_289,BUILDING,BUILDING,384834.509N,0352744.116E,3955.1,34.4,NO INFO,,NO
LTAU_290,BUILDING,BUILDING,384833.716N,0352744.516E,3955.1,34.4,NO INFO,,NO
LTAU_291,BUILDING,BUILDING,384832.586N,0352744.954E,3955.1,34.4,NO INFO,,NO
LTAU_292,BUILDING,BUILDING,384831.797N,0352746.984E,3951.9,34.4,NO INFO,,NO
LTAU_293,BUILDING,BUILDING,384834.642N,0352746.374E,3953.9,34.4,NO INFO,,NO
LTAU_294,BUILDING,BUILDING,384835.573N,0352750.454E,3932.9,34.4,NO INFO,,NO
LTAU_295,BUILDING,BUILDING,384829.761N,0352720.371E,3823.8,34.4,NO INFO,,NO
LTAU_296,BUILDING,BUILDING,384812.563N,0352730.314E,3780.8,44.3,NO INFO,,NO
LTAU_297,BUILDING,BUILDING,384823.799N,0352708.655E,3815.5,64.0,NO INFO,,NO
LTAU_298,BUILDING,BUILDING,384823.367N,0352708.393E,3796.9,44.3,NO INFO,,NO
LTAU_299,BUILDING,BUILDING,384822.848N,0352707.997E,3787.5,34.4,NO INFO,,NO
LTAU_300,BUILDING,BUILDING,384822.313N,0352707.699E,3798.3,44.3,NO INFO,,NO
LTAU_301,BUILDING,BUILDING,384821.278N,0352706.759E,3808.0,54.1,NO INFO,,NO
LTAU_302,BUILDING,BUILDING,384821.716N,0352709.176E,3864.3,103.3,NO INFO,,NO
LTAU_303,BUILDING,BUILDING,384823.289N,0352710.299E,3811.4,54.1,NO INFO,,NO
LTAU_304,BUILDING,BUILDING,384822.347N,0352709.790E,3805.0,44.3,NO INFO,,NO
LTAU_305,BUILDING,BUILDING,384820.936N,0352708.935E,3796.6,34.4,NO INFO,,NO
LTAU_306,BUILDING,BUILDING,384822.232N,0352711.595E,3809.4,44.3,NO INFO,,NO
LTAU_307,BUILDING,BUILDING,384821.125N,0352711.557E,3814.6,44.3,NO INFO,,NO
LTAU_308,BUILDING,BUILDING,384822.669N,0352713.436E,3815.4,44.3,NO INFO,,NO
LTAU_309,BUILDING,BUILDING,384821.001N,0352713.165E,3828.8,54.1,NO INFO,,NO
LTAU_310,BUILDING,BUILDING,384820.411N,0352713.096E,3832.0,54.1,NO INFO,,NO
LTAU_311,BUILDING,BUILDING,384823.311N,0352714.742E,3817.3,44.3,NO INFO,,NO
LTAU_312,BUILDING,BUILDING,384822.797N,0352714.691E,3817.3,44.3,NO INFO,,NO
LTAU_313,BUILDING,BUILDING,384822.294N,0352714.756E,3827.1,54.1,NO INFO,,NO
LTAU_314,BUILDING,BUILDING,384821.278N,0352714.688E,3821.7,44.3,NO INFO,,NO
LTAU_315,BUILDING,BUILDING,384820.763N,0352714.704E,3824.6,44.3,NO INFO,,NO
LTAU_316,BUILDING,BUILDING,384820.262N,0352714.654E,3827.5,44.3,NO INFO,,NO
LTAU_317,BUILDING,BUILDING,384821.361N,0352716.271E,3827.7,44.3,NO INFO,,NO
LTAU_318,BUILDING,BUILDING,384820.847N,0352716.237E,3828.8,44.3,NO INFO,,NO
LTAU_319,BUILDING,BUILDING,384820.332N,0352716.252E,3832.8,44.3,NO INFO,,NO
LTAU_320,BUILDING,BUILDING,384822.944N,0352716.292E,3833.1,54.1,NO INFO,,NO
LTAU_321,BUILDING,BUILDING,384822.514N,0352717.758E,3842.5,54.1,NO INFO,,NO
LTAU_322,BUILDING,BUILDING,384823.043N,0352717.710E,3841.0,54.1,NO INFO,,NO
LTAU_323,BUILDING,BUILDING,384823.746N,0352719.182E,3827.8,34.4,NO INFO,,NO
LTAU_324,BUILDING,BUILDING,384822.674N,0352719.326E,3839.7,44.3,NO INFO,,NO
LTAU_325,BUILDING,BUILDING,384822.768N,0352720.383E,3844.6,44.3,NO INFO,,NO
LTAU_326,BUILDING,BUILDING,384820.357N,0352718.112E,3860.6,64.0,NO INFO,,NO
LTAU_327,BUILDING,BUILDING,384820.298N,0352702.291E,3852.1,123.0,NO INFO,,NO
LTAU_328,BUILDING,BUILDING,384818.323N,0352702.346E,3851.7,123.0,NO INFO,,NO
LTAU_329,BUILDING,BUILDING,384822.441N,0352702.346E,3831.1,103.3,NO INFO,,NO
LTAU_330,BUILDING,BUILDING,384821.854N,0352702.262E,3743.1,14.8,NO INFO,,NO
LTAU_331,BUILDING,BUILDING,384819.977N,0352706.351E,3864.8,113.2,NO INFO,,NO
LTAU_332,BUILDING,BUILDING,384818.378N,0352707.914E,3810.3,54.1,NO INFO,,NO
LTAU_333,BUILDING,BUILDING,384818.373N,0352709.683E,3820.7,54.1,NO INFO,,NO
LTAU_334,BUILDING,BUILDING,384817.815N,0352709.705E,3809.5,44.3,NO INFO,,NO
LTAU_335,BUILDING,BUILDING,384816.599N,0352708.319E,3800.3,44.3,NO INFO,,NO
LTAU_336,BUILDING,BUILDING,384817.431N,0352708.554E,3802.6,44.3,NO INFO,,NO
LTAU_337,BUILDING,BUILDING,384816.873N,0352706.533E,3798.7,54.1,NO INFO,,NO
LTAU_338,BUILDING,BUILDING,384817.420N,0352706.510E,3799.8,54.1,NO INFO,,NO
LTAU_339,BUILDING,BUILDING,384816.422N,0352711.658E,3822.4,44.3,NO INFO,,NO
LTAU_340,BUILDING,BUILDING,384816.206N,0352709.663E,3818.9,54.1,NO INFO,,NO
LTAU_341,BUILDING,BUILDING,384815.623N,0352711.398E,3842.0,64.0,NO INFO,,NO
LTAU_342,BUILDING,BUILDING,384813.378N,0352716.133E,3906.2,103.3,NO INFO,,NO
LTAU_343,BUILDING,BUILDING,384814.665N,0352716.136E,3883.6,83.7,NO INFO,,NO
LTAU_344,BUILDING,BUILDING,384815.760N,0352716.119E,3852.7,54.1,NO INFO,,NO
LTAU_345,BUILDING,BUILDING,384813.491N,0352717.892E,3869.8,64.0,NO INFO,,NO
LTAU_346,BUILDING,BUILDING,384817.821N,0352712.447E,3836.1,54.1,NO INFO,,NO
LTAU_347,BUILDING,BUILDING,384817.872N,0352713.093E,3839.8,54.1,NO INFO,,NO
LTAU_348,BUILDING,BUILDING,384818.103N,0352715.377E,3837.9,44.3,NO INFO,,NO
LTAU_349,BUILDING,BUILDING,384814.733N,0352706.267E,3786.3,44.3,NO INFO,,NO
LTAU_350,BUILDING,BUILDING,384814.402N,0352708.258E,3800.9,44.3,NO INFO,,NO
LTAU_351,BUILDING,BUILDING,384814.174N,0352708.867E,3795.5,34.4,NO INFO,,NO
LTAU_352,BUILDING,BUILDING,384813.201N,0352709.245E,3797.4,34.4,NO INFO,,NO
LTAU_353,BUILDING,BUILDING,384810.025N,0352705.900E,3762.8,34.4,NO INFO,,NO
LTAU_354,BUILDING,BUILDING,384810.287N,0352705.262E,3798.2,73.8,NO INFO,,NO
LTAU_355,BUILDING,BUILDING,384813.190N,0352704.759E,3841.7,113.2,NO INFO,,NO
LTAU_356,BUILDING,BUILDING,384812.120N,0352704.612E,3838.5,113.2,NO INFO,,NO
LTAU_357,BUILDING,BUILDING,384811.980N,0352705.956E,3789.1,54.1,NO INFO,,NO
LTAU_358,BUILDING,BUILDING,384811.154N,0352700.762E,3728.7,34.4,NO INFO,,NO
LTAU_359,BUILDING,BUILDING,384810.452N,0352702.000E,3734.0,34.4,NO INFO,,NO
LTAU_360,BUILDING,BUILDING,384810.761N,0352702.600E,3758.5,54.1,NO INFO,,NO
LTAU_361,BUILDING,BUILDING,384808.988N,0352701.716E,3728.2,34.4,NO INFO,,NO
LTAU_362,BUILDING,BUILDING,384808.103N,0352702.495E,3731.2,34.4,NO INFO,,NO
LTAU_363,BUILDING,BUILDING,384808.696N,0352703.914E,3754.7,44.3,NO INFO,,NO
LTAU_364,BUILDING,BUILDING,384808.403N,0352704.054E,3755.8,44.3,NO INFO,,NO
LTAU_365,BUILDING,BUILDING,384807.895N,0352700.665E,3738.7,54.1,NO INFO,,NO
LTAU_366,BUILDING,BUILDING,384808.829N,0352705.207E,3774.3,54.1,NO INFO,,NO
LTAU_367,BUILDING,BUILDING,384808.060N,0352705.084E,3771.9,54.1,NO INFO,,NO
LTAU_368,BUILDING,BUILDING,384807.660N,0352706.743E,3779.1,54.1,NO INFO,,NO
LTAU_369,BUILDING,BUILDING,384807.017N,0352706.694E,3775.7,54.1,NO INFO,,NO
LTAU_370,BUILDING,BUILDING,384807.477N,0352708.327E,3783.7,54.1,NO INFO,,NO
LTAU_371,BUILDING,BUILDING,384806.802N,0352708.277E,3779.5,54.1,NO INFO,,NO
LTAU_372,BUILDING,BUILDING,384805.756N,0352709.557E,3779.9,54.1,NO INFO,,NO
LTAU_373,BUILDING,BUILDING,384805.782N,0352710.353E,3776.4,44.3,NO INFO,,NO
LTAU_374,BUILDING,BUILDING,384805.691N,0352711.117E,3780.1,44.3,NO INFO,,NO
LTAU_375,BUILDING,BUILDING,384805.834N,0352711.945E,3783.7,44.3,NO INFO,,NO
LTAU_376,BUILDING,BUILDING,384806.048N,0352706.907E,3760.1,44.3,NO INFO,,NO
LTAU_377,BUILDING,BUILDING,384805.902N,0352707.684E,3762.3,44.3,NO INFO,,NO
LTAU_378,BUILDING,BUILDING,384805.813N,0352708.352E,3764.1,44.3,NO INFO,,NO
LTAU_379,BUILDING,BUILDING,384807.218N,0352709.922E,3780.5,44.3,NO INFO,,NO
LTAU_380,BUILDING,BUILDING,384808.202N,0352711.067E,3795.7,44.3,NO INFO,,NO
LTAU_381,BUILDING,BUILDING,384808.209N,0352714.316E,3817.5,44.3,NO INFO,,NO
LTAU_382,BUILDING,BUILDING,384808.094N,0352713.668E,3811.9,44.3,NO INFO,,NO
LTAU_383,BUILDING,BUILDING,384808.045N,0352712.912E,3807.7,44.3,NO INFO,,NO
LTAU_384,BUILDING,BUILDING,384810.101N,0352708.513E,3811.9,64.0,NO INFO,,NO
LTAU_385,BUILDING,BUILDING,384810.961N,0352710.983E,3812.7,44.3,NO INFO,,NO
LTAU_386,BUILDING,BUILDING,384810.166N,0352712.587E,3821.4,44.3,NO INFO,,NO
LTAU_387,BUILDING,BUILDING,384810.256N,0352713.399E,3828.1,44.3,NO INFO,,NO
LTAU_388,BUILDING,BUILDING,384810.133N,0352715.163E,3837.3,44.3,NO INFO,,NO
LTAU_389,BUILDING,BUILDING,384804.488N,0352714.776E,3797.2,44.3,NO INFO,,NO
LTAU_390,BUILDING,BUILDING,384807.442N,0352718.738E,3812.3,34.4,NO INFO,,NO
LTAU_391,BUILDING,BUILDING,384805.791N,0352718.089E,3831.5,64.0,NO INFO,,NO
LTAU_392,BUILDING,BUILDING,384806.016N,0352718.821E,3811.5,44.3,NO INFO,,NO
LTAU_393,BUILDING,BUILDING,384805.178N,0352719.494E,3812.1,54.1,NO INFO,,NO
LTAU_394,BUILDING,BUILDING,384804.606N,0352718.136E,3803.9,44.3,NO INFO,,NO
LTAU_395,BUILDING,BUILDING,384805.158N,0352721.270E,3804.4,54.1,NO INFO,,NO
LTAU_396,BUILDING,BUILDING,384807.354N,0352721.301E,3797.1,34.4,NO INFO,,NO
LTAU_397,BUILDING,BUILDING,384810.000N,0352720.339E,3830.5,44.3,NO INFO,,NO
LTAU_398,BUILDING,BUILDING,384811.659N,0352721.471E,3830.3,44.3,NO INFO,,NO
LTAU_399,BUILDING,BUILDING,384839.749N,0352802.686E,3978.2,34.4,NO INFO,,NO
LTAU_400,BUILDING,BUILDING,384839.351N,0352803.856E,3974.8,34.4,NO INFO,,NO
LTAU_401,BUILDING,BUILDING,384837.694N,0352804.902E,3962.7,34.4,NO INFO,,NO
LTAU_402,BUILDING,BUILDING,384836.489N,0352808.348E,3958.1,34.4,NO INFO,,NO
LTAU_403,BUILDING,BUILDING,384835.622N,0352810.358E,3952.5,34.4,NO INFO,,NO
LTAU_404,BUILDING,BUILDING,384836.115N,0352810.803E,3954.5,34.4,NO INFO,,NO
LTAU_405,BUILDING,BUILDING,384836.618N,0352811.363E,3955.2,34.4,NO INFO,,NO
LTAU_406,BUILDING,BUILDING,384837.110N,0352811.841E,3955.4,34.4,NO INFO,,NO
LTAU_407,BUILDING,BUILDING,384837.429N,0352812.592E,3952.5,34.4,NO INFO,,NO
LTAU_408,BUILDING,BUILDING,384837.672N,0352813.275E,3950.0,34.4,NO INFO,,NO
LTAU_409,BUILDING,BUILDING,384837.810N,0352814.053E,3947.7,34.4,NO INFO,,NO
LTAU_410,BUILDING,BUILDING,384837.896N,0352814.862E,3945.8,34.4,NO INFO,,NO
LTAU_411,BUILDING,BUILDING,384837.294N,0352815.302E,3939.8,34.4,NO INFO,,NO
LTAU_412,BUILDING,BUILDING,384837.083N,0352814.341E,3943.4,34.4,NO INFO,,NO
LTAU_413,BUILDING,BUILDING,384836.806N,0352813.443E,3946.9,34.4,NO INFO,,NO
LTAU_414,BUILDING,BUILDING,384836.476N,0352812.609E,3950.3,34.4,NO INFO,,NO
LTAU_415,BUILDING,BUILDING,384835.963N,0352811.916E,3950.6,34.4,NO INFO,,NO
LTAU_416,BUILDING,BUILDING,384835.332N,0352811.319E,3949.6,34.4,NO INFO,,NO
LTAU_417,BUILDING,BUILDING,384834.252N,0352813.075E,3940.6,34.4,NO INFO,,NO
LTAU_418,BUILDING,BUILDING,384834.830N,0352813.753E,3939.8,34.4,NO INFO,,NO
LTAU_419,BUILDING,BUILDING,384835.213N,0352814.490E,3937.7,34.4,NO INFO,,NO
LTAU_420,BUILDING,BUILDING,384835.648N,0352815.213E,3932.7,34.4,NO INFO,,NO
LTAU_421,BUILDING,BUILDING,384835.940N,0352816.045E,3929.0,34.4,NO INFO,,NO
LTAU_422,BUILDING,BUILDING,384833.220N,0352808.926E,3938.8,34.4,NO INFO,,NO
LTAU_423,BUILDING,BUILDING,384806.569N,0352702.017E,3737.4,44.3,NO INFO,,NO
LTAU_424,BUILDING,BUILDING,384806.863N,0352659.217E,3721.3,44.3,NO INFO,,NO
LTAU_425,BUILDING,BUILDING,384806.313N,0352659.390E,3721.9,44.3,NO INFO,,NO
LTAU_426,BUILDING,BUILDING,384805.842N,0352703.391E,3744.8,44.3,NO INFO,,NO
LTAU_427,BUILDING,BUILDING,384805.530N,0352659.421E,3721.5,44.3,NO INFO,,NO
LTAU_428,BUILDING,BUILDING,384805.605N,0352700.762E,3728.9,44.3,NO INFO,,NO
LTAU_429,BUILDING,BUILDING,384803.077N,0352656.091E,3669.8,24.6,NO INFO,,NO
LTAU_430,BUILDING,BUILDING,384801.278N,0352700.043E,3711.3,44.3,NO INFO,,NO
LTAU_431,BUILDING,BUILDING,384805.298N,0352704.765E,3748.6,44.3,NO INFO,,NO
LTAU_432,BUILDING,BUILDING,384804.855N,0352706.264E,3739.6,34.4,NO INFO,,NO
LTAU_433,BUILDING,BUILDING,384804.627N,0352700.772E,3727.6,44.3,NO INFO,,NO
LTAU_434,BUILDING,BUILDING,384804.586N,0352659.433E,3719.3,44.3,NO INFO,,NO
LTAU_435,BUILDING,BUILDING,384804.000N,0352659.544E,3718.8,44.3,NO INFO,,NO
LTAU_436,BUILDING,BUILDING,384804.007N,0352700.839E,3725.9,44.3,NO INFO,,NO
LTAU_437,BUILDING,BUILDING,384803.371N,0352700.883E,3721.7,44.3,NO INFO,,NO
LTAU_438,BUILDING,BUILDING,384803.382N,0352659.567E,3716.6,44.3,NO INFO,,NO
LTAU_439,BUILDING,BUILDING,384802.225N,0352659.900E,3714.6,44.3,NO INFO,,NO
LTAU_440,BUILDING,BUILDING,384802.274N,0352700.845E,3718.8,44.3,NO INFO,,NO
LTAU_441,BUILDING,BUILDING,384802.326N,0352701.637E,3718.8,44.3,NO INFO,,NO
LTAU_442,BUILDING,BUILDING,384802.394N,0352702.472E,3718.8,44.3,NO INFO,,NO
LTAU_443,BUILDING,BUILDING,384802.445N,0352703.308E,3718.8,44.3,NO INFO,,NO
LTAU_444,BUILDING,BUILDING,384802.480N,0352704.099E,3718.8,44.3,NO INFO,,NO
LTAU_445,BUILDING,BUILDING,384802.564N,0352705.001E,3719.5,44.3,NO INFO,,NO
LTAU_446,BUILDING,BUILDING,384801.634N,0352705.166E,3718.8,44.3,NO INFO,,NO
LTAU_447,BUILDING,BUILDING,384801.587N,0352704.112E,3718.8,44.3,NO INFO,,NO
LTAU_448,BUILDING,BUILDING,384801.550N,0352703.409E,3718.8,44.3,NO INFO,,NO
LTAU_449,BUILDING,BUILDING,384801.466N,0352702.507E,3718.8,44.3,NO INFO,,NO
LTAU_450,BUILDING,BUILDING,384801.414N,0352701.715E,3718.8,44.3,NO INFO,,NO
LTAU_451,BUILDING,BUILDING,384801.414N,0352700.904E,3715.9,44.3,NO INFO,,NO
LTAU_452,BUILDING,BUILDING,384804.821N,0352704.617E,3744.0,44.3,NO INFO,,NO
LTAU_453,BUILDING,BUILDING,384803.767N,0352706.555E,3737.5,44.3,NO INFO,,NO
LTAU_454,BUILDING,BUILDING,384803.268N,0352706.626E,3732.3,44.3,NO INFO,,NO
LTAU_455,BUILDING,BUILDING,384802.718N,0352706.673E,3727.7,44.3,NO INFO,,NO
LTAU_456,BUILDING,BUILDING,384802.202N,0352706.699E,3727.4,44.3,NO INFO,,NO
LTAU_457,BUILDING,BUILDING,384801.564N,0352706.831E,3727.1,44.3,NO INFO,,NO
LTAU_458,BUILDING,BUILDING,384801.660N,0352708.019E,3737.8,44.3,NO INFO,,NO
LTAU_459,BUILDING,BUILDING,384802.279N,0352707.974E,3738.6,44.3,NO INFO,,NO
LTAU_460,BUILDING,BUILDING,384802.813N,0352707.861E,3740.3,44.3,NO INFO,,NO
LTAU_461,BUILDING,BUILDING,384803.329N,0352707.791E,3744.0,44.3,NO INFO,,NO
LTAU_462,BUILDING,BUILDING,384803.213N,0352709.234E,3758.1,44.3,NO INFO,,NO
LTAU_463,BUILDING,BUILDING,384803.217N,0352709.849E,3762.9,44.3,NO INFO,,NO
LTAU_464,BUILDING,BUILDING,384803.238N,0352710.529E,3768.7,44.3,NO INFO,,NO
LTAU_465,BUILDING,BUILDING,384803.223N,0352711.209E,3771.4,44.3,NO INFO,,NO
LTAU_466,BUILDING,BUILDING,384800.249N,0352700.008E,3704.0,44.3,NO INFO,,NO
LTAU_467,BUILDING,BUILDING,384759.645N,0352700.163E,3697.5,44.3,NO INFO,,NO
LTAU_468,BUILDING,BUILDING,384758.924N,0352700.160E,3691.5,44.3,NO INFO,,NO
LTAU_469,BUILDING,BUILDING,384758.356N,0352700.250E,3686.0,44.3,NO INFO,,NO
LTAU_470,BUILDING,BUILDING,384757.651N,0352700.314E,3686.0,44.3,NO INFO,,NO
LTAU_471,BUILDING,BUILDING,384757.761N,0352701.612E,3686.0,44.3,NO INFO,,NO
LTAU_472,BUILDING,BUILDING,384758.329N,0352701.500E,3688.1,44.3,NO INFO,,NO
LTAU_473,BUILDING,BUILDING,384759.104N,0352701.395E,3695.7,44.3,NO INFO,,NO
LTAU_474,BUILDING,BUILDING,384759.637N,0352701.369E,3700.6,44.3,NO INFO,,NO
LTAU_475,BUILDING,BUILDING,384800.325N,0352701.261E,3707.2,44.3,NO INFO,,NO
LTAU_476,BUILDING,BUILDING,384800.509N,0352703.987E,3712.3,44.3,NO INFO,,NO
LTAU_477,BUILDING,BUILDING,384800.010N,0352704.036E,3707.7,44.3,NO INFO,,NO
LTAU_478,BUILDING,BUILDING,384759.512N,0352704.019E,3703.1,44.3,NO INFO,,NO
LTAU_479,BUILDING,BUILDING,384758.996N,0352704.089E,3700.3,44.3,NO INFO,,NO
LTAU_480,BUILDING,BUILDING,384758.445N,0352704.180E,3700.3,44.3,NO INFO,,NO
LTAU_481,BUILDING,BUILDING,384757.928N,0352704.250E,3699.1,44.3,NO INFO,,NO
LTAU_482,BUILDING,BUILDING,384758.006N,0352705.481E,3709.4,44.3,NO INFO,,NO
LTAU_483,BUILDING,BUILDING,384758.540N,0352705.389E,3710.6,44.3,NO INFO,,NO
LTAU_484,BUILDING,BUILDING,384759.056N,0352705.319E,3710.2,44.3,NO INFO,,NO
LTAU_485,BUILDING,BUILDING,384759.537N,0352705.314E,3711.5,44.3,NO INFO,,NO
LTAU_486,BUILDING,BUILDING,384800.036N,0352705.221E,3712.7,44.3,NO INFO,,NO
LTAU_487,BUILDING,BUILDING,384800.587N,0352705.152E,3714.6,44.3,NO INFO,,NO
LTAU_488,BUILDING,BUILDING,384800.506N,0352710.633E,3746.2,34.4,NO INFO,,NO
LTAU_489,BUILDING,BUILDING,384756.663N,0352714.647E,3759.4,34.4,NO INFO,,NO
LTAU_490,BUILDING,BUILDING,384756.762N,0352714.036E,3787.1,64.0,NO INFO,,NO
LTAU_491,BUILDING,BUILDING,384803.283N,0352714.062E,3875.4,132.9,NO INFO,,NO
LTAU_492,BUILDING,BUILDING,384803.453N,0352714.989E,3782.8,34.4,NO INFO,,NO
LTAU_493,BUILDING,BUILDING,384803.504N,0352715.803E,3804.6,54.1,NO INFO,,NO
LTAU_494,BUILDING,BUILDING,384803.517N,0352716.834E,3794.8,44.3,NO INFO,,NO
LTAU_495,BUILDING,BUILDING,384802.758N,0352719.440E,3798.6,54.1,NO INFO,,NO
LTAU_496,BUILDING,BUILDING,384802.225N,0352719.509E,3775.9,34.4,NO INFO,,NO
LTAU_497,BUILDING,BUILDING,384801.519N,0352714.704E,3792.9,54.1,NO INFO,,NO
LTAU_498,BUILDING,BUILDING,384801.246N,0352713.839E,3787.5,54.1,NO INFO,,NO
LTAU_499,BUILDING,BUILDING,384800.299N,0352713.960E,3786.0,54.1,NO INFO,,NO
LTAU_500,BUILDING,BUILDING,384759.539N,0352715.009E,3787.0,54.1,NO INFO,,NO
LTAU_501,BUILDING,BUILDING,384758.869N,0352715.051E,3785.5,54.1,NO INFO,,NO
LTAU_502,BUILDING,BUILDING,384800.136N,0352719.284E,3798.7,64.0,NO INFO,,NO
LTAU_503,BUILDING,BUILDING,384759.276N,0352719.364E,3795.9,64.0,NO INFO,,NO
LTAU_504,BUILDING,BUILDING,384757.954N,0352719.385E,3782.3,54.1,NO INFO,,NO
LTAU_505,BUILDING,BUILDING,384757.063N,0352719.288E,3780.0,54.1,NO INFO,,NO
LTAU_506,BUILDING,BUILDING,384756.956N,0352717.047E,3781.3,54.1,NO INFO,,NO
LTAU_507,BUILDING,BUILDING,384757.850N,0352716.990E,3774.4,44.3,NO INFO,,NO
LTAU_508,BUILDING,BUILDING,384757.835N,0352717.692E,3774.6,44.3,NO INFO,,NO
LTAU_509,BUILDING,BUILDING,384757.925N,0352718.309E,3774.2,44.3,NO INFO,,NO
LTAU_510,BUILDING,BUILDING,384759.093N,0352718.261E,3787.4,54.1,NO INFO,,NO
LTAU_511,BUILDING,BUILDING,384759.808N,0352716.114E,3781.3,44.3,NO INFO,,NO
LTAU_512,BUILDING,BUILDING,384759.982N,0352716.800E,3782.0,44.3,NO INFO,,NO
LTAU_513,BUILDING,BUILDING,384800.088N,0352717.462E,3781.8,44.3,NO INFO,,NO
LTAU_514,BUILDING,BUILDING,384759.016N,0352716.219E,3778.3,44.3,NO INFO,,NO
LTAU_515,BUILDING,BUILDING,384759.053N,0352716.922E,3779.2,44.3,NO INFO,,NO
LTAU_516,BUILDING,BUILDING,384759.056N,0352717.580E,3778.6,44.3,NO INFO,,NO
LTAU_517,BUILDING,BUILDING,384801.034N,0352718.174E,3783.5,44.3,NO INFO,,NO
LTAU_518,BUILDING,BUILDING,384800.407N,0352721.882E,3814.5,83.7,NO INFO,,NO
LTAU_519,BUILDING,BUILDING,384800.258N,0352724.882E,3806.1,83.7,NO INFO,,NO
LTAU_520,BUILDING,BUILDING,384758.953N,0352721.656E,3810.8,83.7,NO INFO,,NO
LTAU_521,BUILDING,BUILDING,384757.287N,0352724.977E,3790.1,73.8,NO INFO,,NO
LTAU_522,BUILDING,BUILDING,384757.730N,0352721.877E,3786.7,64.0,NO INFO,,NO
LTAU_523,BUILDING,BUILDING,384756.951N,0352722.180E,3782.4,64.0,NO INFO,,NO
LTAU_524,BUILDING,BUILDING,384755.420N,0352721.535E,3814.8,103.3,NO INFO,,NO
LTAU_525,BUILDING,BUILDING,384755.493N,0352722.626E,3794.7,83.7,NO INFO,,NO
LTAU_526,BUILDING,BUILDING,384755.180N,0352723.961E,3812.2,103.3,NO INFO,,NO
LTAU_527,BUILDING,BUILDING,384753.860N,0352723.894E,3805.2,103.3,NO INFO,,NO
LTAU_528,BUILDING,BUILDING,384754.919N,0352724.961E,3811.3,103.3,NO INFO,,NO
LTAU_529,BUILDING,BUILDING,384754.889N,0352726.364E,3811.0,103.3,NO INFO,,NO
LTAU_530,BUILDING,BUILDING,384755.691N,0352726.589E,3812.3,103.3,NO INFO,,NO
LTAU_531,BUILDING,BUILDING,384755.546N,0352727.790E,3810.7,103.3,NO INFO,,NO
LTAU_532,BUILDING,BUILDING,384754.692N,0352727.585E,3810.7,103.3,NO INFO,,NO
LTAU_533,BUILDING,BUILDING,384756.638N,0352700.532E,3686.0,44.3,NO INFO,,NO
LTAU_534,BUILDING,BUILDING,384756.676N,0352701.141E,3686.0,44.3,NO INFO,,NO
LTAU_535,BUILDING,BUILDING,384756.648N,0352701.881E,3686.0,44.3,NO INFO,,NO
LTAU_536,BUILDING,BUILDING,384756.700N,0352702.458E,3687.7,44.3,NO INFO,,NO
LTAU_537,BUILDING,BUILDING,384756.764N,0352703.118E,3691.7,44.3,NO INFO,,NO
LTAU_538,BUILDING,BUILDING,384756.789N,0352703.761E,3696.1,44.3,NO INFO,,NO
LTAU_539,BUILDING,BUILDING,384756.851N,0352704.454E,3702.0,44.3,NO INFO,,NO
LTAU_540,BUILDING,BUILDING,384756.902N,0352705.130E,3705.9,44.3,NO INFO,,NO
LTAU_541,BUILDING,BUILDING,384756.888N,0352705.755E,3710.3,44.3,NO INFO,,NO
LTAU_542,BUILDING,BUILDING,384755.985N,0352705.872E,3712.4,44.3,NO INFO,,NO
LTAU_543,BUILDING,BUILDING,384755.960N,0352705.229E,3707.2,44.3,NO INFO,,NO
